Date,Day of Wk,SPX Close,Seasonal_rank,NPD 5 SMA,5dt,21dt,200d,Model,NPD,252d FWD%,126d FWD%,63d FWD%,21d FWD%,10d FWD%,5d FWD%,1d FWD%,Day of,VIX,5d FWD VIX,21d FWD VIX
4/16/2018,Monday,2677.84,7,-4,9,2,2600.2117,-2,-1.99,8.56,3.33,4.50,1.26,-1.11,-0.28,1.07,0.81,16.56,16.006,15.24272727
4/17/2018,Tuesday,2706.39,5,-4,8,3,2601.64515,-1,-5.98,7.17,1.64,3.81,0.59,-1.91,-2.65,0.08,1.07,15.25,16.56,15.16
4/18/2018,Wednesday,2708.64,4,-4,9,4,2603.0713,-2,-4.17,7.25,3.74,3.95,0.42,-2.69,-2.56,-0.57,0.08,15.6,17.008,15.06090909
4/19/2018,Thursday,2693.13,1,-5,7,3,2604.3919,0,-10.01,7.98,4.31,4.13,0.74,-2.35,-0.97,-0.85,-0.57,15.96,17.064,14.93
4/20/2018,Friday,2670.14,1,-5,6,3,2605.5799,0,-5.1,9.87,3.69,4.93,2.35,-0.25,-0.01,0.01,-0.85,16.88,16.77,14.76363636
4/23/2018,Monday,2670.29,1,-6,4,5,2606.8826,0,-2.94,9.62,3.65,5.12,2.03,0.09,-0.83,-1.34,0.01,16.34,16.688,14.59272727
4/24/2018,Tuesday,2634.56,4,-5,1,6,2607.9295,2,-3.83,11.07,4.60,7.05,3.75,1.42,0.77,0.18,-1.34,18.02,16.182,14.34318182
4/25/2018,Wednesday,2639.4,5,-6,1,3,2608.98935,2,-7.9,11.38,3.84,7.83,3.35,2.21,-0.14,1.04,0.18,17.84,15.808,14.13318182
4/26/2018,Thursday,2666.94,5,-5,3,6,2610.1964,1,-7.24,10.35,-0.41,6.39,2.04,2.10,-1.40,0.11,1.04,16.24,15.74,14.16863636
4/27/2018,Friday,2669.91,3,-5,4,7,2611.3297,1,-4.24,10.33,1.34,5.58,0.75,2.17,-0.24,-0.82,0.11,15.41,15.612,14.14727273
4/30/2018,Monday,2648.05,2,-6,3,4,2612.3308,1,-6.36,10.41,0.40,5.84,2.87,3.10,0.93,0.25,-0.82,15.93,15.376,14.12454545
5/1/2018,Tuesday,2654.8,2,-7,6,7,2613.30845,1,-9.49,9.90,-0.51,6.08,1.90,2.13,0.64,-0.72,0.25,15.49,15.22,14.03227273
5/2/2018,Wednesday,2635.67,2,-8,4,5,2614.1911,1,-12.35,11.76,1.78,6.74,3.75,3.29,2.36,-0.23,-0.72,15.97,14.71,13.88545455
5/3/2018,Thursday,2629.73,2,-9,2,3,2615.0367,1,-11.24,11.51,3.12,7.51,4.45,3.44,3.55,1.28,-0.23,15.9,14.176,13.72636364
5/4/2018,Friday,2663.42,4,-9,4,4,2615.98465,1,-7.52,8.28,2.89,6.64,3.21,1.86,2.41,0.35,1.28,14.77,13.752,13.58409091
5/7/2018,Monday,2672.63,5,-9,6,7,2616.98055,1,-5.54,7.74,1.89,6.65,3.73,2.26,2.15,-0.03,0.35,14.75,13.388,13.465
5/8/2018,Tuesday,2671.92,0,-9,6,6,2617.97745,0,-8.79,7.44,2.48,6.98,3.68,1.97,1.48,0.97,-0.03,14.71,13.372,13.35
5/9/2018,Wednesday,2697.79,2,-8,9,6,2619.11685,0,-6.98,6.81,2.14,5.93,3.01,1.32,0.91,0.94,0.97,13.42,13.372,13.30136364
5/10/2018,Thursday,2723.07,2,-8,9,7,2620.34655,0,-8.78,3.26,3.34,4.79,2.16,0.17,-0.11,0.17,0.94,13.23,13.412,13.26090909
5/11/2018,Friday,2727.72,1,-7,9,6,2621.596,-1,-4.82,3.91,2.90,3.87,2.17,-0.23,-0.54,0.09,0.17,12.65,13.566,13.27409091
5/14/2018,Monday,2730.13,1,-7,8,7,2622.86955,0,-6.44,4.43,1.86,3.36,1.67,-1.48,0.11,-0.68,0.09,12.93,13.596,13.23727273
5/15/2018,Tuesday,2711.45,1,-7,7,5,2624.0663,0,-9.36,6.08,0.54,4.74,2.62,0.46,0.48,0.41,-0.68,14.63,13.314,13.11681818
5/16/2018,Wednesday,2722.46,3,-7,6,5,2625.3271,1,-5.14,5.03,-0.01,3.52,2.10,-0.63,0.40,-0.09,0.41,13.42,13.146,13.06636364
5/17/2018,Thursday,2720.13,3,-6,4,4,2626.546,1,-4.81,4.42,-0.68,4.43,1.97,0.53,0.28,-0.26,-0.09,13.43,12.966,13.06272727
5/18/2018,Friday,2712.97,6,-6,3,5,2627.723,1,-5.75,5.58,0.64,5.06,1.83,1.25,0.31,0.74,-0.26,13.42,12.926,13.03409091
5/21/2018,Monday,2733.01,6,-5,5,6,2629.02725,1,-2.43,4.51,0.12,4.54,1.26,0.58,-1.58,-0.31,0.74,13.08,13.714,13.105
5/22/2018,Tuesday,2724.44,6,-5,5,6,2630.2653,-1,-6.01,3.59,-1.24,5.08,0.93,1.76,-0.02,0.32,-0.31,13.22,14.058,13.13
5/23/2018,Wednesday,2733.29,7,-5,5,8,2631.5272,1,-7.74,3.39,-3.34,4.70,0.79,1.36,-1.03,-0.20,0.32,12.58,14.628,13.34590909
5/24/2018,Thursday,2727.76,5,-6,5,7,2632.7914,1,-7.76,2.74,-2.85,4.74,-0.39,1.88,0.25,-0.24,-0.20,12.53,14.814,13.5
5/25/2018,Friday,2721.33,2,-6,5,6,2634.02795,1,-7.92,2.27,-3.26,5.64,0.06,2.23,0.94,-1.16,-0.24,13.22,14.718,13.71318182
5/29/2018,Tuesday,2689.86,4,-8,2,5,2635.2862,1,-8.99,3.68,-0.61,7.69,0.36,3.61,2.19,1.27,-1.16,17.02,13.794,13.70545455
5/30/2018,Wednesday,2724.01,3,-8,4,7,2636.69965,1,-5.9,1.03,-1.54,6.37,-0.28,1.90,1.77,-0.69,1.27,14.94,13.134,13.75772727
5/31/2018,Thursday,2705.27,2,-7,3,6,2637.8968,1,-3.82,1.45,1.42,7.72,0.48,2.85,2.41,1.08,-0.69,15.43,12.474,13.76545455
6/1/2018,Friday,2734.62,3,-6,5,8,2639.24685,1,-4.31,2.51,0.11,6.09,-0.29,1.65,1.62,0.45,1.08,13.46,12.218,13.88727273
6/4/2018,Monday,2746.87,2,-5,6,8,2640.64065,1,-4.46,2.89,0.48,5.63,-1.23,0.98,1.28,0.07,0.45,12.74,12.14,13.98863636
6/5/2018,Tuesday,2748.8,0,-5,9,7,2642.2346,-3,-5.16,3.44,1.51,5.38,-0.44,0.50,1.38,0.86,0.07,12.4,12.128,14.03272727
6/6/2018,Wednesday,2772.35,1,-4,8,8,2643.9686,-2,-4.67,3.64,-2.61,4.19,-0.45,-0.18,0.12,-0.07,0.86,11.64,12.388,14.08045455
6/7/2018,Thursday,2770.37,1,-5,9,8,2645.6786,-1,-6.27,4.20,-2.69,3.89,0.50,-0.74,0.44,0.31,-0.07,12.13,12.386,14.10363636
6/8/2018,Friday,2779.03,2,-5,8,7,2647.3112,1,-3.69,3.84,-5.25,3.33,0.53,-0.87,0.02,0.11,0.31,12.18,12.346,14.16954545
6/11/2018,Monday,2782,4,-5,7,6,2649.001,-1,-2.89,3.52,-5.19,3.42,-0.29,-2.33,-0.30,0.17,0.11,12.35,12.338,14.18
6/12/2018,Tuesday,2786.85,3,-4,7,6,2650.7404,-1,-3.18,3.76,-5.38,3.63,0.41,-2.29,-0.87,-0.40,0.17,12.34,12.54,14.17272727
6/13/2018,Wednesday,2775.63,3,-5,5,6,2652.4033,-1,-7.85,4.01,-4.49,4.08,0.93,-2.74,-0.30,0.25,-0.40,12.94,12.51,14.16772727
6/14/2018,Thursday,2782.49,0,-4,5,7,2654.09455,-2,-3.58,3.85,-4.74,4.37,0.57,-2.38,-1.18,-0.10,0.25,12.12,13.014,14.165
6/15/2018,Friday,2779.66,0,-4,4,6,2655.76135,-2,-4.28,4.97,-6.47,4.51,1.08,-2.20,-0.89,-0.21,-0.10,11.98,13.372,14.17045455
6/18/2018,Monday,2773.75,0,-4,4,6,2657.34215,-2,-2.26,5.51,-8.21,4.15,1.51,-1.70,-2.04,-0.40,-0.21,12.31,14.376,14.19590909
6/19/2018,Tuesday,2762.59,0,-4,3,6,2658.79685,-2,-4.24,6.94,-7.83,5.13,1.52,-1.79,-1.43,0.17,-0.40,13.35,14.89,14.17363636
6/20/2018,Wednesday,2767.32,1,-4,4,5,2660.2507,-2,-4.57,6.62,-9.41,5.08,1.25,-1.11,-2.45,-0.63,0.17,12.79,15.914,14.16590909
6/21/2018,Thursday,2749.76,1,-4,2,5,2661.71025,-2,-4.25,7.11,-10.27,6.58,2.08,0.37,-1.22,0.19,-0.63,14.64,16.356,14.06454545
6/22/2018,Friday,2754.88,3,-4,3,5,2663.15695,-1,-2.23,5.90,-12.28,6.34,2.38,1.06,-1.33,-1.37,0.19,13.77,16.82,13.99727273
6/25/2018,Monday,2717.07,5,-4,1,4,2664.4168,0,-3.8,7.24,-13.47,7.45,4.75,2.83,0.35,0.22,-1.37,17.33,16.474,13.76136364
6/26/2018,Tuesday,2723.06,5,-4,2,4,2665.72495,-1,-3.77,7.41,-9.38,7.07,4.20,1.87,-0.36,-0.86,0.22,15.92,16.518,13.63
6/27/2018,Wednesday,2699.63,7,-4,1,4,2666.78255,0,-4.9,8.97,-7.81,7.64,4.42,3.65,1.37,0.62,-0.86,17.91,15.93,13.46409091
6/28/2018,Thursday,2716.31,7,-4,2,4,2667.8817,-1,-5.01,9.13,-8.49,7.28,3.18,3.13,1.60,0.08,0.62,16.85,15.234,13.28136364
6/29/2018,Friday,2718.37,6,-4,2,4,2668.9817,-1,-3.7,9.37,-7.78,7.20,3.60,2.95,2.42,0.31,0.08,16.09,14.554,13.14772727
7/2/2018,Monday,2726.71,5,-4,5,4,2670.13715,-1,-5.03,9.87,-7.95,7.26,3.18,3.04,2.46,-0.49,0.31,15.6,13.962,12.99272727
7/3/2018,Tuesday,2713.22,5,-5,4,3,2671.2021,1,-8.13,10.22,-9.78,7.75,4.20,3.77,2.24,0.86,-0.49,16.14,13.46,12.78818182
7/5/2018,Thursday,2736.61,2,-5,7,4,2672.3658,1,-4.81,8.75,-7.48,6.90,3.79,2.48,2.25,0.85,0.86,14.97,12.982,12.62
7/6/2018,Friday,2759.82,5,-5,8,3,2673.63165,1,-4.21,7.96,-7.61,5.14,3.28,1.52,1.50,0.88,0.85,13.37,12.744,12.50909091
7/9/2018,Monday,2784.17,4,-5,9,4,2675.0113,-2,-1.16,7.50,-7.53,3.64,2.67,0.82,0.51,0.35,0.88,12.69,12.772,12.42545455
7/10/2018,Tuesday,2793.84,6,-4,9,4,2676.4775,-2,-2.81,7.38,-7.48,3.24,2.29,0.95,0.56,-0.71,0.35,12.64,12.656,12.36318182
7/11/2018,Wednesday,2774.02,3,-3,9,4,2677.8365,-2,-4.22,8.64,-6.39,3.83,2.87,2.60,1.50,0.87,-0.71,13.63,12.35,12.34181818
7/12/2018,Thursday,2798.29,1,-3,9,4,2679.34465,-3,-2.75,7.72,-7.22,-0.45,1.25,1.40,0.22,0.11,0.87,12.58,12.408,12.44181818
7/13/2018,Friday,2801.31,0,-3,7,5,2680.867,-2,-3.33,7.24,-7.81,-2.60,0.74,0.63,0.02,-0.10,0.11,12.18,12.544,12.49318182
7/16/2018,Monday,2798.43,1,-3,5,4,2682.32395,-2,-0.48,6.65,-6.72,-1.12,1.48,0.15,0.31,0.40,-0.10,12.83,12.502,12.57545455
7/17/2018,Tuesday,2809.55,1,-3,6,5,2683.8214,-2,-2.98,6.60,-6.89,-2.09,0.31,0.24,0.39,0.22,0.40,12.06,12.572,12.63863636
7/18/2018,Wednesday,2815.62,0,-3,7,6,2685.3027,-2,-3.68,5.72,-6.38,-0.20,0.89,-0.08,1.08,-0.40,0.22,12.1,12.61,12.66318182
7/19/2018,Thursday,2804.49,3,-3,5,6,2686.67955,-1,-5.32,6.44,-4.77,0.17,1.63,0.81,1.17,-0.09,-0.40,12.87,12.464,12.64590909
7/20/2018,Friday,2801.83,2,-3,4,5,2688.0158,-1,-3.91,7.27,-6.03,-1.18,1.97,1.37,0.61,0.18,-0.09,12.86,12.498,12.64590909
7/23/2018,Monday,2806.98,4,-4,5,6,2689.362,-1,-1.95,7.57,-6.00,-1.40,1.99,1.55,-0.16,0.48,0.18,12.62,12.826,12.62909091
7/24/2018,Tuesday,2820.4,3,-3,5,6,2690.70365,-1,-1.05,6.50,-6.31,-2.29,1.47,1.35,-0.15,0.91,0.48,12.41,12.91,12.62909091
7/25/2018,Wednesday,2846.07,4,-3,7,9,2692.18735,-1,-3.29,6.32,-6.37,-3.70,0.38,0.41,-1.15,-0.30,0.91,12.29,13.082,12.61545455
7/26/2018,Thursday,2837.44,2,-3,7,8,2693.6509,-1,-3.5,6.47,-6.82,-6.39,1.31,0.57,-0.36,-0.66,-0.30,12.14,13.092,12.61636364
7/27/2018,Friday,2818.82,0,-3,6,8,2694.9918,-2,-3.68,6.90,-6.34,-4.02,2.76,0.51,0.76,-0.58,-0.66,13.03,12.814,12.59227273
7/30/2018,Monday,2802.6,0,-3,4,7,2696.2286,-2,-4.36,6.34,-4.34,-5.13,3.39,0.69,1.71,0.49,-0.58,14.26,12.216,12.50090909
7/31/2018,Tuesday,2816.29,0,-4,4,8,2697.5554,-2,-5.49,4.87,-3.98,-6.22,3.47,0.84,1.50,-0.10,0.49,12.83,11.836,12.53272727
8/1/2018,Wednesday,2813.36,3,-6,2,7,2698.85635,1,-10.54,4.22,-3.80,-4.65,3.12,0.18,1.58,0.49,-0.10,13.15,11.376,12.51954545
8/2/2018,Thursday,2827.22,4,-7,4,8,2700.20425,1,-8.83,0.62,-3.62,-4.08,2.63,0.48,0.93,0.46,0.49,12.19,11.192,12.56363636
8/3/2018,Friday,2840.35,7,-7,6,8,2701.6092,1,-7.2,1.46,-3.61,-3.52,1.98,0.34,-0.25,0.35,0.46,11.64,11.496,12.66681818
8/6/2018,Monday,2850.4,4,-8,8,7,2703.0549,1,-6.71,1.18,-4.17,-4.47,1.34,0.23,-1.00,0.28,0.35,11.27,12.198,12.82045455
8/7/2018,Tuesday,2858.45,7,-8,7,7,2704.53665,1,-8.61,2.79,-5.33,-4.20,0.69,0.16,-0.65,-0.03,0.28,10.93,12.674,13
8/8/2018,Wednesday,2857.7,6,-8,8,6,2705.9491,1,-7.25,2.13,-5.24,-3.58,0.49,0.14,-1.38,-0.14,-0.03,10.85,13.432,13.15045455
8/9/2018,Thursday,2853.58,8,-8,6,7,2707.3921,1,-8.3,1.03,-5.04,-1.39,0.83,0.12,-0.45,-0.71,-0.14,11.27,13.868,13.23909091
8/10/2018,Friday,2833.28,7,-7,4,5,2708.71285,1,-6.4,3.28,-3.13,-0.93,1.93,1.46,0.59,-0.40,-0.71,13.16,13.764,13.23818182
8/13/2018,Monday,2821.93,7,-8,3,5,2710.03675,1,-8.49,0.66,-2.44,-1.45,2.37,2.65,1.24,0.64,-0.40,14.78,13.306,13.12863636
8/14/2018,Tuesday,2839.96,5,-8,3,5,2711.43455,1,-7.85,0.27,-3.32,-4.00,2.26,2.03,0.81,-0.76,0.64,13.31,13.216,13.07227273
8/15/2018,Wednesday,2818.37,2,-8,2,4,2712.62105,1,-7.91,2.49,-1.52,-3.41,3.07,3.39,1.54,0.79,-0.76,14.64,12.738,13.02863636
8/16/2018,Thursday,2840.69,0,-8,3,5,2713.96035,0,-7.4,2.92,-2.14,-4.90,1.69,2.13,0.57,0.33,0.79,13.45,12.53,12.99863636
8/17/2018,Friday,2850.13,1,-7,6,6,2715.3347,0,-3.08,1.77,-2.30,-4.21,1.90,1.80,0.86,0.24,0.33,12.64,12.4,12.95818182
8/20/2018,Monday,2857.05,3,-6,7,6,2716.72315,1,-4.99,2.36,-2.88,-4.23,1.78,1.39,1.39,0.21,0.24,12.49,12.334,12.92681818
8/21/2018,Tuesday,2862.96,1,-5,6,6,2718.1387,0,-3.4,2.10,-2.46,-6.02,2.37,0.90,1.21,-0.04,0.21,12.86,12.262,12.87318182
8/22/2018,Wednesday,2861.82,2,-5,8,5,2719.5086,-1,-4.14,-0.51,-2.30,-7.68,2.37,0.57,1.82,-0.17,-0.04,12.25,12.262,12.87090909
8/23/2018,Thursday,2856.98,2,-4,6,4,2720.83785,-1,-6.29,0.75,-2.21,-7.25,2.18,0.51,1.55,0.62,-0.17,12.41,12.486,12.87136364
8/24/2018,Friday,2874.69,1,-4,6,5,2722.2581,-2,-2.12,-0.19,-2.86,-8.42,1.42,0.08,0.93,0.77,0.62,11.99,12.66,12.91227273
8/27/2018,Monday,2896.74,3,-4,7,7,2723.7699,-1,-2.06,-0.30,-3.88,-7.71,0.32,-0.31,0.00,0.03,0.77,12.16,12.86,12.92363636
8/28/2018,Tuesday,2897.52,3,-3,7,8,2725.3344,-1,-2.88,0.93,-3.24,-7.43,0.57,-0.30,-0.31,0.57,0.03,12.5,13.142,12.90636364
8/29/2018,Wednesday,2914.04,6,-3,8,8,2726.9931,-1,-1.63,0.43,-4.16,-5.84,0.00,-0.34,-1.24,-0.44,0.57,12.25,13.622,12.895
8/30/2018,Thursday,2901.13,4,-3,8,7,2728.57455,-1,-8.67,0.18,-3.84,-5.63,0.81,0.13,-1.02,0.01,-0.44,13.53,13.892,12.82772727
8/31/2018,Friday,2901.52,4,-4,6,7,2730.1878,-1,-5.05,1.25,-4.48,-4.87,0.76,-0.44,-0.84,-0.17,0.01,12.86,14.152,12.77090909
9/4/2018,Tuesday,2896.72,3,-4,4,6,2731.8483,-1,-4.03,2.74,-5.10,-3.67,0.99,0.26,-0.30,-0.28,-0.17,13.16,14.164,12.81909091
9/5/2018,Wednesday,2888.6,5,-5,4,5,2733.3631,-1,-3.38,3.12,-5.04,-6.53,0.45,0.67,0.01,-0.37,-0.28,13.91,14.01,12.86045455
9/6/2018,Thursday,2878.05,1,-4,2,5,2734.8591,-2,-0.94,3.49,-3.29,-6.33,0.26,1.83,0.91,-0.22,-0.37,14.65,13.554,12.90772727
9/7/2018,Friday,2871.68,2,-3,3,4,2736.3068,-1,-1.55,3.75,-2.79,-8.31,0.44,2.02,1.16,0.19,-0.22,14.88,12.992,12.95636364
9/10/2018,Monday,2877.13,2,-3,3,5,2737.6973,-1,-4.73,4.30,-2.30,-8.32,0.11,1.47,0.41,0.37,0.19,14.16,12.896,13.35636364
9/11/2018,Tuesday,2887.89,1,-3,4,6,2739.15135,-2,-3.68,4.21,-2.75,-8.70,-3.54,0.96,0.57,0.04,0.37,13.22,12.81,13.89090909
9/12/2018,Wednesday,2888.92,2,-3,4,6,2740.58385,-1,-4.7,4.10,-2.30,-8.23,-5.56,0.59,0.66,0.53,0.04,13.14,12.532,14.26227273
9/13/2018,Thursday,2904.18,2,-4,6,6,2742.09765,-1,-3.67,3.23,-2.45,-8.73,-4.72,0.34,0.91,0.03,0.53,12.37,12.418,14.66818182
9/14/2018,Friday,2904.98,1,-4,7,7,2743.48735,-2,-1.58,3.47,-2.49,-10.50,-5.31,0.31,0.85,-0.56,0.03,12.07,12.34,14.92045455
9/17/2018,Monday,2888.8,1,-3,5,6,2744.801,-2,-1.42,4.08,-2.24,-11.87,-2.73,1.24,1.06,0.54,-0.56,13.68,12.044,15.08954545
9/18/2018,Tuesday,2904.31,1,-3,6,6,2746.08465,-2,-2.83,3.53,-1.70,-12.33,-3.27,0.66,0.39,0.13,0.54,12.79,11.97,15.42
9/19/2018,Wednesday,2907.95,1,-2,6,6,2747.4133,-2,-1.3,2.89,-3.69,-13.79,-4.79,0.60,-0.07,0.78,0.13,11.75,12.198,15.79
9/20/2018,Thursday,2930.75,2,-2,6,6,2748.86985,-1,-1.9,2.08,-4.52,-15.81,-5.56,-0.99,-0.57,-0.04,0.78,11.8,12.32,16.14636364
9/21/2018,Friday,2929.67,2,-2,6,6,2750.37035,-1,-0.34,1.26,-3.80,-17.51,-5.93,-1.51,-0.54,-0.35,-0.04,11.68,12.408,16.55681818
9/24/2018,Monday,2919.37,3,-2,7,6,2751.82085,-1,-1.71,2.24,-3.90,-19.47,-6.12,-1.20,0.18,-0.13,-0.35,12.2,12.368,17.14909091
9/25/2018,Tuesday,2915.56,3,-2,5,5,2753.21375,-1,-5.01,2.13,-3.43,-15.36,-8.90,-1.21,0.27,-0.33,-0.13,12.42,12.294,17.68545455
9/26/2018,Wednesday,2905.97,2,-3,4,4,2754.4861,-1,-3.74,1.92,-2.46,-14.35,-6.90,-4.14,0.67,0.28,-0.33,12.89,12.038,18.19772727
9/27/2018,Thursday,2914,3,-2,3,4,2755.75615,-1,-1.36,2.15,-1.61,-14.70,-8.76,-6.37,-0.43,0.00,0.28,12.41,12.4,18.75636364
9/28/2018,Friday,2913.98,6,-3,3,4,2757.0055,-1,-1.78,0.90,-1.60,-13.97,-9.36,-5.04,-0.97,0.36,0.00,12.12,12.94,19.26681818
10/1/2018,Monday,2924.59,8,-2,5,5,2758.3142,-1,-0.55,-1.26,-1.75,-14.17,-8.27,-5.94,-1.37,-0.04,0.36,12,13.678,19.68636364
10/2/2018,Tuesday,2923.43,8,-2,5,5,2759.6713,-1,-1.82,-0.44,-1.51,-16.27,-7.24,-3.88,-1.47,0.07,-0.04,12.05,14.458,20.01772727
10/3/2018,Wednesday,2925.51,9,-1,6,5,2760.9198,0,0.5,0.91,-1.12,-13.45,-6.33,-3.98,-4.78,-0.82,0.07,11.61,16.728,20.37681818
10/4/2018,Thursday,2901.61,8,-1,4,4,2761.97705,-1,-1.03,1.28,-0.20,-12.13,-6.15,-4.58,-5.97,-0.55,-0.82,14.22,18.88,20.63772727
10/5/2018,Friday,2885.57,10,-1,3,4,2762.99755,0,-1.82,0.26,-0.26,-10.78,-5.10,-4.08,-4.10,-0.04,-0.55,14.82,20.178,20.86909091
10/8/2018,Monday,2884.43,10,-1,2,4,2764.02345,0,-3.13,1.21,0.13,-10.38,-4.47,-4.46,-4.63,-0.14,-0.04,15.69,21.3,20.89954545
10/9/2018,Tuesday,2880.34,9,-2,2,4,2765.0023,0,-3.1,2.01,0.28,-9.85,-2.31,-4.85,-2.44,-3.29,-0.14,15.95,21.634,20.93454545
10/10/2018,Wednesday,2785.68,9,-2,0,1,2765.514,1,-1.46,6.63,4.37,-6.80,0.76,-4.65,0.84,-2.06,-3.29,22.96,20.522,20.68
10/11/2018,Thursday,2728.37,9,-3,0,1,2765.75335,1,-4.9,8.72,6.50,-5.34,1.93,-0.84,1.48,1.42,-2.06,24.98,19.538,20.47409091
10/12/2018,Friday,2767.13,9,-4,0,1,2766.1759,1,-5.98,8.26,5.06,-5.67,-1.48,-3.92,0.02,-0.59,1.42,21.31,19.254,20.41545455
10/15/2018,Monday,2750.79,8,-4,0,1,2766.49215,0,-5.9,8.68,5.44,-4.90,-1.04,-3.98,0.19,2.15,-0.59,21.3,18.922,20.41318182
10/16/2018,Tuesday,2809.92,9,-5,1,2,2767.1737,1,-4.33,6.69,3.38,-6.19,-3.86,-4.53,-2.46,-0.03,2.15,17.62,19.54,20.52045455
10/17/2018,Wednesday,2809.21,8,-5,6,2,2767.7407,1,-5.67,6.30,3.52,-4.93,-2.81,-3.47,-5.45,-1.44,-0.03,17.4,21.106,20.55409091
10/18/2018,Thursday,2768.78,9,-6,7,1,2768.0193,2,-8.45,8.59,5.96,-4.91,-1.17,-1.03,-2.28,-0.04,-1.44,20.06,21.938,20.55590909
10/19/2018,Friday,2767.78,7,-5,4,1,2768.23825,1,-1.02,8.25,5.76,-4.66,-2.78,-1.62,-3.94,-0.43,-0.04,19.89,22.792,20.67363636
10/22/2018,Monday,2755.88,7,-4,5,1,2768.3019,-1,-2.95,9.02,6.18,-4.12,-4.14,-0.64,-4.16,-0.55,-0.43,19.64,23.804,20.72636364
10/23/2018,Tuesday,2740.69,8,-5,1,1,2768.2668,0,-5.38,9.84,7.27,-2.77,-3.31,0.54,-2.12,-3.09,-0.55,20.71,24.332,20.76318182
10/24/2018,Wednesday,2656.1,10,-4,0,0,2767.79085,1,-2.73,13.80,10.80,-0.46,-0.89,5.94,2.09,1.86,-3.09,25.23,23.532,20.47545455
10/25/2018,Thursday,2705.57,10,-3,1,1,2767.57755,1,-4.35,12.34,8.88,-2.42,-1.19,3.74,1.29,-1.73,1.86,24.22,22.556,20.23909091
10/26/2018,Friday,2658.69,10,-5,0,0,2767.0332,1,-8.77,14.23,9.97,0.84,0.88,4.60,2.42,-0.66,-1.73,24.16,21.626,19.98136364
10/29/2018,Monday,2641.25,10,-6,0,0,2766.30825,3,-6.49,15.35,10.46,2.38,3.88,3.22,3.67,1.57,-0.66,24.7,20.678,19.71272727
10/30/2018,Tuesday,2682.63,10,-6,1,0,2765.8393,3,-5.94,13.23,9.80,0.89,2.06,1.47,2.71,1.09,1.57,23.35,19.99,19.47272727
10/31/2018,Wednesday,2711.74,10,-6,8,0,2765.3852,2,-6.73,13.10,8.14,0.48,1.79,-0.37,3.77,1.06,1.09,21.23,19.016,19.255
11/1/2018,Thursday,2740.37,8,-8,7,1,2765.0969,1,-12.47,12.33,5.24,-0.10,1.82,-0.37,2.43,-0.63,1.06,19.34,18.492,19.31863636
11/2/2018,Friday,2723.06,5,-8,9,1,2764.6607,0,-10.77,12.91,5.74,0.31,-0.84,0.49,2.13,0.56,-0.63,19.51,18.062,19.395
11/5/2018,Monday,2738.31,4,-9,10,1,2764.1874,0,-9.51,12.36,4.84,-1.18,-1.55,-1.74,-0.44,0.63,0.56,19.96,18.16,19.54363636
11/6/2018,Tuesday,2755.45,3,-10,9,1,2763.769,0,-10.69,11.97,4.57,-1.73,-4.44,-4.12,-1.21,2.12,0.63,19.91,18.182,19.66772727
11/7/2018,Wednesday,2813.89,5,-10,10,2,2763.65075,0,-6.63,9.92,-0.07,-3.70,-6.26,-5.83,-3.99,-0.25,2.12,16.36,19.16,19.91318182
11/8/2018,Thursday,2806.83,6,-9,9,5,2763.48865,0,-8.3,9.98,0.98,-2.21,-6.06,-6.21,-2.73,-0.92,-0.25,16.72,19.812,20.12863636
11/9/2018,Friday,2781.01,8,-8,8,6,2763.02935,1,-4.5,11.18,2.52,-1.01,-4.67,-3.87,-1.61,-1.97,-0.92,17.36,19.968,20.27818182
11/12/2018,Monday,2726.22,6,-7,3,3,2762.3928,1,-5.29,13.49,5.51,0.72,-2.78,-1.62,-1.30,-0.15,-1.97,20.45,19.898,20.33181818
11/13/2018,Tuesday,2722.18,6,-6,2,3,2761.89155,1,-5.05,13.76,5.05,1.96,-4.49,0.79,-2.95,-0.76,-0.15,20.02,20.39,20.53636364
11/14/2018,Wednesday,2701.58,6,-5,0,1,2761.2804,2,-4.3,15.51,5.13,2.89,-5.76,1.34,-1.91,1.06,-0.76,21.25,20.3,20.73318182
11/15/2018,Thursday,2730.2,6,-5,1,2,2760.8215,2,-6.71,14.35,4.91,2.00,-6.74,1.10,-3.58,0.22,1.06,19.98,20.608,20.98772727
11/16/2018,Friday,2736.27,7,-5,2,3,2760.6922,1,-3.24,14.03,4.39,1.41,-8.38,1.98,-2.30,-1.66,0.22,18.14,20.76,21.45318182
11/19/2018,Monday,2690.73,9,-5,2,2,2760.90115,0,-3.86,15.52,4.89,3.79,-8.30,0.35,-0.32,-1.82,-1.66,20.1,20.544,21.90818182
11/20/2018,Tuesday,2641.89,9,-4,1,1,2760.6349,1,0.2,17.47,6.97,5.84,-8.53,2.05,3.86,0.30,-1.82,22.48,19.746,22.52590909
11/21/2018,Wednesday,2649.93,10,-4,1,2,2760.47625,1,-6.53,17.37,5.75,5.43,-11.28,-0.64,3.31,-0.66,0.30,20.8,19.344,22.96272727
11/23/2018,Friday,2632.56,9,-4,1,3,2760.73405,1,-7.53,19.03,5.72,6.07,-6.26,0.20,4.85,1.55,-0.66,21.52,18.654,23.34636364
11/26/2018,Monday,2673.45,9,-5,1,3,2761.00355,3,-7.67,17.47,4.32,4.15,-6.91,-1.37,4.37,0.33,1.55,18.9,18.162,23.77545455
